494.265314,0.094425565
534.680771, 0.11619709408462175
571.862175, 0.13871972930762722
598.368386, 0.15920877231913777
635.887551, 0.1758666646892113
679.258464, 0.19015779129552435
721.433487, 0.20761958080882525
762.083881, 0.22476630279039345
793.155271, 0.2426125904100329
809.14088, 0.26249287827209433
835.122732, 0.2935904159936569
862.115281, 0.3237248591929902
886.086448, 0.3433820290106162
911.117436, 0.36012448080565096
938.59111, 0.37663095704243466
971.209677, 0.39658373859268736
1008.32062, 0.4146750546721423
1061.83709, 0.43823682677761955
1095.94369, 0.4605043769173449
1121.17913, 0.4777758752261714
1146.41457, 0.4952611297021863
1171.65001,0.513686911
1195.0629, 0.5317963337980351
1217.68133, 0.5490421813667989
1239.43521, 0.5702083170417989
1267.84013,0.599084277
1302.95226, 0.6280562786397239
1335.21706, 0.6519856908644266
1367.13707, 0.6699961085703807
1404.56134, 0.6854928681753136
1445.73496, 0.7019505180033814
1486.90857, 0.7179343041597661
1524.35306, 0.7340070371131697
1566.86508,0.759433826
1607.45208, 0.7771328371269013
1649.93174, 0.7923309006139996
1689.67757, 0.8106797300054558
1727.53073, 0.8279939795477198
1766.26935, 0.8454319826604615
1808.44437,0.864405816
1838.09208, 0.8820652848907564
1859.71638, 0.9025704526202373
1890.01156,0.916025519
1921.00245, 0.9355774584936644
1955.88674, 0.9518619062657677
1990.50006, 0.9675584347645872
2016.1611, 0.9869430654690476
2039.68254, 1.0077444336882864
2069.21061, 1.0307325431473664
2096.07334, 1.0502362665735463
2117.27812, 1.0683585144277827
2138.30765, 1.086057525070986
2159.33719, 1.103910440154565
2180.36672, 1.1212503404368916
2202.30341, 1.1386747372747186
2226.05442, 1.156192683870421
2256.91423, 1.1690120184334778
2273.6978, 1.1876301805955913
2315.35631, 1.198012012269981
2356.78116, 1.2155253604136835
2394.6677, 1.2321641404676322
2424.60448, 1.2521447169374573
2450.24576, 1.2707685042618655
2475.4812, 1.2893652908072601
2500.71664, 1.3077055699520286
2537.26371, 1.3309859954685852
2581.61831, 1.3496767920077937
2616.47923, 1.3364209884014546
2638.5302, 1.3164011708332546
2664.34119, 1.3015561425317548
2689.28148, 1.2831065102319825
2701.32192, 1.263111003919644
2719.8444, 1.244527797177812
2725.38218, 1.1481194906524794
2728.53661, 1.171908220175093
2730.26171, 1.2225194622040894
2733.3033, 1.124020620363654
2733.62797, 1.1956860880206945
2738.15011, 1.1023713957508083
2742.95686, 1.0821989208872815
2747.32299, 1.059380755405868
2751.1838, 1.0382642769327843
2754.67332, 1.0176140218010583
2758.27838, 0.9959574684053377
2764.12505, 0.9758737845651045
2771.14663, 0.9543345621644505
2778.53219,0.931588768
2780.38407, 0.9147638475474483
2783.45105, 0.8981915048524054
2784.98431, 0.8811945144635474
2789.17177, 0.8599719021591115
2792.4664, 0.8401182293506486
2796.6723, 0.8175968795756741
2799.75664, 0.7963067653237048
2804.24294, 0.7756796240456618
2808.14842, 0.7581201421533486
2814.94064, 0.7199958136374298
2815.05813, 0.7384973260054493
2821.35465, 0.7007769966455168
2821.90775, 0.6787750743568102
2825.27247, 0.6574226654504032
2828.50779, 0.6376983738473112
2834.43999, 0.6125849069832028
2837.68991, 0.5885870722966613
2840.47844, 0.5635282723893389
2847.04423,0.543245617
2852.61087, 0.5202278500297965
2856.69196, 0.49861710152704486
2856.95697, 0.48008444183180643
2860.89787, 0.45949972293155916
2862.88798, 0.41994511581227933
2864.28995, 0.4399666843738792
2866.84648, 0.39784761798864543
2868.07376, 0.37408653069071285
2870.74884, 0.3506924899284609
2877.49582, 0.3295145976642657
2883.85475, 0.28739241809001714
2887.22216, 0.26397695680428845
2893.65751, 0.23856247355804183
2897.13608, 0.21617961720062429
2900.54086, 0.19207256824050312
2905.71044, 0.17336571753310648
